cell_id,true_risky_success_prob,safe_length,risky_samples,observed_successes,observed_failures,observed_success_rate,classification,tags,method,exact_optimal_action,estimated_action,policy_regret,q_risky_true,q_safe_true,q_risky_estimate,risky_value_overestimation,risky_value_underestimation,calibration_error,matches_exact_action,empirical_identifiable,prior_dependent
cell_0399,0.9,2,16,12,4,0.75,ambiguous,ambiguous,raw_trl,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,False
cell_0399,0.9,2,16,12,4,0.75,ambiguous,ambiguous,trl_log,safe,safe,0.0,0.81,0.81,0.675,0.0,0.135,0.135,True,False,False
cell_0399,0.9,2,16,12,4,0.75,ambiguous,ambiguous,empirical_transition_dp,safe,safe,0.0,0.81,0.81,0.675,0.0,0.135,0.135,True,False,False
cell_0399,0.9,2,16,12,4,0.75,ambiguous,ambiguous,empirical_risky_value,safe,safe,0.0,0.81,0.81,0.675,0.0,0.135,0.135,True,False,False
cell_0399,0.9,2,16,12,4,0.75,ambiguous,ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.81,0.81,0.65,0.0,0.16000000000000003,0.16000000000000003,True,False,False
cell_0399,0.9,2,16,12,4,0.75,ambiguous,ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.81,0.81,0.52515,0.0,0.28485000000000005,0.28485000000000005,True,False,False
cell_0399,0.9,2,16,12,4,0.75,ambiguous,ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.81,0.81,0.7645500000000001,0.0,0.04544999999999999,0.04544999999999999,True,False,False
cell_0399,0.9,2,16,12,4,0.75,ambiguous,ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.81,0.81,0.43357882204244846,0.0,0.3764211779575516,0.3764211779575516,True,False,False
cell_0399,0.9,2,16,12,4,0.75,ambiguous,ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,False
cell_0400,0.9,2,16,13,3,0.8125,ambiguous,matched;ambiguous,raw_trl,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,False
cell_0400,0.9,2,16,13,3,0.8125,ambiguous,matched;ambiguous,trl_log,safe,safe,0.0,0.81,0.81,0.7312500000000001,0.0,0.07874999999999999,0.07874999999999999,True,False,False
cell_0400,0.9,2,16,13,3,0.8125,ambiguous,matched;ambiguous,empirical_transition_dp,safe,safe,0.0,0.81,0.81,0.7312500000000001,0.0,0.07874999999999999,0.07874999999999999,True,False,False
cell_0400,0.9,2,16,13,3,0.8125,ambiguous,matched;ambiguous,empirical_risky_value,safe,safe,0.0,0.81,0.81,0.7312500000000001,0.0,0.07874999999999999,0.07874999999999999,True,False,False
cell_0400,0.9,2,16,13,3,0.8125,ambiguous,matched;ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.81,0.81,0.7000000000000001,0.0,0.10999999999999999,0.10999999999999999,True,False,False
cell_0400,0.9,2,16,13,3,0.8125,ambiguous,matched;ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.81,0.81,0.583425,0.0,0.22657500000000008,0.22657500000000008,True,False,False
cell_0400,0.9,2,16,13,3,0.8125,ambiguous,matched;ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.81,0.81,0.803925,0.0,0.006075000000000053,0.006075000000000053,True,False,False
cell_0400,0.9,2,16,13,3,0.8125,ambiguous,matched;ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.81,0.81,0.48982882204244843,0.0,0.3201711779575516,0.3201711779575516,True,False,False
cell_0400,0.9,2,16,13,3,0.8125,ambiguous,matched;ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,False
cell_0401,0.9,2,16,14,2,0.875,prior_dependent,matched;ambiguous;prior_dependent,raw_trl,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,True
cell_0401,0.9,2,16,14,2,0.875,prior_dependent,matched;ambiguous;prior_dependent,trl_log,safe,safe,0.0,0.81,0.81,0.7875,0.0,0.022500000000000075,0.022500000000000075,True,False,True
cell_0401,0.9,2,16,14,2,0.875,prior_dependent,matched;ambiguous;prior_dependent,empirical_transition_dp,safe,safe,0.0,0.81,0.81,0.7875,0.0,0.022500000000000075,0.022500000000000075,True,False,True
cell_0401,0.9,2,16,14,2,0.875,prior_dependent,matched;ambiguous;prior_dependent,empirical_risky_value,safe,safe,0.0,0.81,0.81,0.7875,0.0,0.022500000000000075,0.022500000000000075,True,False,True
cell_0401,0.9,2,16,14,2,0.875,prior_dependent,matched;ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,safe,0.0,0.81,0.81,0.75,0.0,0.06000000000000005,0.06000000000000005,True,False,True
cell_0401,0.9,2,16,14,2,0.875,prior_dependent,matched;ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.81,0.81,0.6446250000000001,0.0,0.16537499999999994,0.16537499999999994,True,False,True
cell_0401,0.9,2,16,14,2,0.875,prior_dependent,matched;ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.0,0.81,0.81,0.839925,0.02992499999999998,0.0,0.02992499999999998,False,False,True
cell_0401,0.9,2,16,14,2,0.875,prior_dependent,matched;ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.81,0.81,0.5460788220424485,0.0,0.26392117795755154,0.26392117795755154,True,False,True
cell_0401,0.9,2,16,14,2,0.875,prior_dependent,matched;ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,True
cell_0402,0.9,2,16,15,1,0.9375,prior_dependent,matched;ambiguous;prior_dependent,raw_trl,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,True
cell_0402,0.9,2,16,15,1,0.9375,prior_dependent,matched;ambiguous;prior_dependent,trl_log,safe,risky,0.0,0.81,0.81,0.84375,0.03374999999999995,0.0,0.03374999999999995,False,False,True
cell_0402,0.9,2,16,15,1,0.9375,prior_dependent,matched;ambiguous;prior_dependent,empirical_transition_dp,safe,risky,0.0,0.81,0.81,0.84375,0.03374999999999995,0.0,0.03374999999999995,False,False,True
cell_0402,0.9,2,16,15,1,0.9375,prior_dependent,matched;ambiguous;prior_dependent,empirical_risky_value,safe,risky,0.0,0.81,0.81,0.84375,0.03374999999999995,0.0,0.03374999999999995,False,False,True
cell_0402,0.9,2,16,15,1,0.9375,prior_dependent,matched;ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,safe,0.0,0.81,0.81,0.7999999999999999,0.0,0.01000000000000012,0.01000000000000012,True,False,True
cell_0402,0.9,2,16,15,1,0.9375,prior_dependent,matched;ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.81,0.81,0.7107749999999999,0.0,0.09922500000000012,0.09922500000000012,True,False,True
cell_0402,0.9,2,16,15,1,0.9375,prior_dependent,matched;ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.0,0.81,0.81,0.8714250000000001,0.06142500000000006,0.0,0.06142500000000006,False,False,True
cell_0402,0.9,2,16,15,1,0.9375,prior_dependent,matched;ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.81,0.81,0.6023288220424484,0.0,0.20767117795755163,0.20767117795755163,True,False,True
cell_0402,0.9,2,16,15,1,0.9375,prior_dependent,matched;ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,True
cell_0403,0.9,2,16,16,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,raw_trl,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,True
cell_0403,0.9,2,16,16,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,trl_log,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,True
cell_0403,0.9,2,16,16,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,empirical_transition_dp,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,True
cell_0403,0.9,2,16,16,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,empirical_risky_value,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,True
cell_0403,0.9,2,16,16,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,risky,0.0,0.81,0.81,0.85,0.039999999999999925,0.0,0.039999999999999925,False,False,True
cell_0403,0.9,2,16,16,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.81,0.81,0.785925,0.0,0.02407500000000007,0.02407500000000007,True,False,True
cell_0403,0.9,2,16,16,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.0,0.81,0.81,0.894375,0.08437499999999998,0.0,0.08437499999999998,False,False,True
cell_0403,0.9,2,16,16,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.81,0.81,0.6585788220424484,0.0,0.1514211779575516,0.1514211779575516,True,False,True
cell_0403,0.9,2,16,16,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.0,0.81,0.81,0.9,0.08999999999999997,0.0,0.08999999999999997,False,False,True
cell_0404,0.9,3,4,0,4,0.0,no_success,no_success;identifiable,raw_trl,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0404,0.9,3,4,0,4,0.0,no_success,no_success;identifiable,trl_log,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0404,0.9,3,4,0,4,0.0,no_success,no_success;identifiable,empirical_transition_dp,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0404,0.9,3,4,0,4,0.0,no_success,no_success;identifiable,empirical_risky_value,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0404,0.9,3,4,0,4,0.0,no_success,no_success;identifiable,posterior_mean_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.15,0.0,0.66,0.66,False,True,False
cell_0404,0.9,3,4,0,4,0.0,no_success,no_success;identifiable,posterior_lower_q10_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0189,0.0,0.7911,0.7911,False,True,False
cell_0404,0.9,3,4,0,4,0.0,no_success,no_success;identifiable,posterior_upper_q90_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.3321,0.0,0.47790000000000005,0.47790000000000005,False,True,False
cell_0404,0.9,3,4,0,4,0.0,no_success,no_success;identifiable,hoeffding_lcb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0404,0.9,3,4,0,4,0.0,no_success,no_success;identifiable,hoeffding_ucb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.4828423559151031,0.0,0.32715764408489695,0.32715764408489695,False,True,False
cell_0405,0.9,3,4,1,3,0.25,identifiable,identifiable,raw_trl,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,True,False
cell_0405,0.9,3,4,1,3,0.25,identifiable,identifiable,trl_log,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.225,0.0,0.5850000000000001,0.5850000000000001,False,True,False
cell_0405,0.9,3,4,1,3,0.25,identifiable,identifiable,empirical_transition_dp,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.225,0.0,0.5850000000000001,0.5850000000000001,False,True,False
cell_0405,0.9,3,4,1,3,0.25,identifiable,identifiable,empirical_risky_value,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.225,0.0,0.5850000000000001,0.5850000000000001,False,True,False
cell_0405,0.9,3,4,1,3,0.25,identifiable,identifiable,posterior_mean_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.3,0.0,0.51,0.51,False,True,False
cell_0405,0.9,3,4,1,3,0.25,identifiable,identifiable,posterior_lower_q10_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.101025,0.0,0.708975,0.708975,False,True,False
cell_0405,0.9,3,4,1,3,0.25,identifiable,identifiable,posterior_upper_q90_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.5256,0.0,0.2844000000000001,0.2844000000000001,False,True,False
cell_0405,0.9,3,4,1,3,0.25,identifiable,identifiable,hoeffding_lcb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0405,0.9,3,4,1,3,0.25,identifiable,identifiable,hoeffding_ucb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.7078423559151031,0.0,0.10215764408489691,0.10215764408489691,False,True,False
cell_0406,0.9,3,4,2,2,0.5,ambiguous,ambiguous,raw_trl,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,False,False
cell_0406,0.9,3,4,2,2,0.5,ambiguous,ambiguous,trl_log,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.45,0.0,0.36000000000000004,0.36000000000000004,False,False,False
cell_0406,0.9,3,4,2,2,0.5,ambiguous,ambiguous,empirical_transition_dp,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.45,0.0,0.36000000000000004,0.36000000000000004,False,False,False
cell_0406,0.9,3,4,2,2,0.5,ambiguous,ambiguous,empirical_risky_value,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.45,0.0,0.36000000000000004,0.36000000000000004,False,False,False
cell_0406,0.9,3,4,2,2,0.5,ambiguous,ambiguous,posterior_mean_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.45,0.0,0.36000000000000004,0.36000000000000004,False,False,False
cell_0406,0.9,3,4,2,2,0.5,ambiguous,ambiguous,posterior_lower_q10_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.222075,0.0,0.587925,0.587925,False,False,False
cell_0406,0.9,3,4,2,2,0.5,ambiguous,ambiguous,posterior_upper_q90_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.677925,0.0,0.13207500000000005,0.13207500000000005,False,False,False
cell_0406,0.9,3,4,2,2,0.5,ambiguous,ambiguous,hoeffding_lcb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,False,False
cell_0406,0.9,3,4,2,2,0.5,ambiguous,ambiguous,hoeffding_ucb_delta_0_2,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,False,False
cell_0407,0.9,3,4,3,1,0.75,prior_dependent,matched;ambiguous;prior_dependent,raw_trl,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,False,True
cell_0407,0.9,3,4,3,1,0.75,prior_dependent,matched;ambiguous;prior_dependent,trl_log,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.675,0.0,0.135,0.135,False,False,True
cell_0407,0.9,3,4,3,1,0.75,prior_dependent,matched;ambiguous;prior_dependent,empirical_transition_dp,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.675,0.0,0.135,0.135,False,False,True
cell_0407,0.9,3,4,3,1,0.75,prior_dependent,matched;ambiguous;prior_dependent,empirical_risky_value,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.675,0.0,0.135,0.135,False,False,True
cell_0407,0.9,3,4,3,1,0.75,prior_dependent,matched;ambiguous;prior_dependent,posterior_mean_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.6,0.0,0.21000000000000008,0.21000000000000008,False,False,True
cell_0407,0.9,3,4,3,1,0.75,prior_dependent,matched;ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.3744,0.0,0.43560000000000004,0.43560000000000004,False,False,True
cell_0407,0.9,3,4,3,1,0.75,prior_dependent,matched;ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,risky,risky,0.0,0.81,0.7290000000000001,0.7989750000000001,0.0,0.011024999999999952,0.011024999999999952,True,False,True
cell_0407,0.9,3,4,3,1,0.75,prior_dependent,matched;ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.19215764408489688,0.0,0.6178423559151032,0.6178423559151032,False,False,True
cell_0407,0.9,3,4,3,1,0.75,prior_dependent,matched;ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,False,True
cell_0408,0.9,3,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,raw_trl,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,False,True
cell_0408,0.9,3,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,trl_log,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,False,True
cell_0408,0.9,3,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,empirical_transition_dp,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,False,True
cell_0408,0.9,3,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,empirical_risky_value,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,False,True
cell_0408,0.9,3,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,posterior_mean_beta_1_1,risky,risky,0.0,0.81,0.7290000000000001,0.75,0.0,0.06000000000000005,0.06000000000000005,True,False,True
cell_0408,0.9,3,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.5679000000000001,0.0,0.24209999999999998,0.24209999999999998,False,False,True
cell_0408,0.9,3,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,risky,risky,0.0,0.81,0.7290000000000001,0.8811,0.07109999999999994,0.0,0.07109999999999994,True,False,True
cell_0408,0.9,3,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.4171576440848969,0.0,0.39284235591510314,0.39284235591510314,False,False,True
cell_0408,0.9,3,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,False,True
cell_0409,0.9,3,8,0,8,0.0,no_success,no_success;identifiable,raw_trl,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0409,0.9,3,8,0,8,0.0,no_success,no_success;identifiable,trl_log,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0409,0.9,3,8,0,8,0.0,no_success,no_success;identifiable,empirical_transition_dp,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0409,0.9,3,8,0,8,0.0,no_success,no_success;identifiable,empirical_risky_value,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0409,0.9,3,8,0,8,0.0,no_success,no_success;identifiable,posterior_mean_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.09000000000000001,0.0,0.7200000000000001,0.7200000000000001,False,True,False
cell_0409,0.9,3,8,0,8,0.0,no_success,no_success;identifiable,posterior_lower_q10_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.010575000000000001,0.0,0.799425,0.799425,False,True,False
cell_0409,0.9,3,8,0,8,0.0,no_success,no_success;identifiable,posterior_upper_q90_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.20317500000000002,0.0,0.6068250000000001,0.6068250000000001,False,True,False
cell_0409,0.9,3,8,0,8,0.0,no_success,no_success;identifiable,hoeffding_lcb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0409,0.9,3,8,0,8,0.0,no_success,no_success;identifiable,hoeffding_ucb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.34142110411165794,0.0,0.4685788958883421,0.4685788958883421,False,True,False
cell_0410,0.9,3,8,1,7,0.125,identifiable,identifiable,raw_trl,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,True,False
cell_0410,0.9,3,8,1,7,0.125,identifiable,identifiable,trl_log,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.1125,0.0,0.6975,0.6975,False,True,False
cell_0410,0.9,3,8,1,7,0.125,identifiable,identifiable,empirical_transition_dp,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.1125,0.0,0.6975,0.6975,False,True,False
cell_0410,0.9,3,8,1,7,0.125,identifiable,identifiable,empirical_risky_value,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.1125,0.0,0.6975,0.6975,False,True,False
cell_0410,0.9,3,8,1,7,0.125,identifiable,identifiable,posterior_mean_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.18000000000000002,0.0,0.63,0.63,False,True,False
cell_0410,0.9,3,8,1,7,0.125,identifiable,identifiable,posterior_lower_q10_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.054675,0.0,0.755325,0.755325,False,True,False
cell_0410,0.9,3,8,1,7,0.125,identifiable,identifiable,posterior_upper_q90_beta_1_1,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.331425,0.0,0.47857500000000003,0.47857500000000003,False,True,False
cell_0410,0.9,3,8,1,7,0.125,identifiable,identifiable,hoeffding_lcb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.0,0.0,0.81,0.81,False,True,False
cell_0410,0.9,3,8,1,7,0.125,identifiable,identifiable,hoeffding_ucb_delta_0_2,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.45392110411165804,0.0,0.356078895888342,0.356078895888342,False,True,False
cell_0411,0.9,3,8,2,6,0.25,identifiable,identifiable,raw_trl,risky,risky,0.0,0.81,0.7290000000000001,0.9,0.08999999999999997,0.0,0.08999999999999997,True,True,False
cell_0411,0.9,3,8,2,6,0.25,identifiable,identifiable,trl_log,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.225,0.0,0.5850000000000001,0.5850000000000001,False,True,False
cell_0411,0.9,3,8,2,6,0.25,identifiable,identifiable,empirical_transition_dp,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.225,0.0,0.5850000000000001,0.5850000000000001,False,True,False
cell_0411,0.9,3,8,2,6,0.25,identifiable,identifiable,empirical_risky_value,risky,safe,0.08099999999999996,0.81,0.7290000000000001,0.225,0.0,0.5850000000000001,0.5850000000000001,False,True,False
